class	name	inchi	left	right	agnostic	agnostic_inchi	left_inchi	right_inchi
http://purl.obolibrary.org/obo/CHEBI_75941	rac-1,2-dioleoyl-3-palmitoylglycerol							
http://purl.obolibrary.org/obo/CHEBI_75952	rac-1-oleoyl-3-palmitoylglycerol	InChI=1S/C37H70O5/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-37(40)42-34-35(38)33-41-36(39)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h17-18,35,38H,3-16,19-34H2,1-2H3/b18-17-						
http://purl.obolibrary.org/obo/CHEBI_76106	rac-laudanosoline	InChI=1S/C20H25NO4/c1-21-8-7-14-11-19(24-3)20(25-4)12-15(14)16(21)9-13-5-6-18(23-2)17(22)10-13/h5-6,10-12,16,22H,7-9H2,1-4H3	http://purl.obolibrary.org/obo/CHEBI_76101	http://purl.obolibrary.org/obo/CHEBI_76105	http://purl.obolibrary.org/obo/CHEBI_76103	InChI=1S/C20H25NO4/c1-21-8-7-14-11-19(24-3)20(25-4)12-15(14)16(21)9-13-5-6-18(23-2)17(22)10-13/h5-6,10-12,16,22H,7-9H2,1-4H3	InChI=1S/C20H25NO4/c1-21-8-7-14-11-19(24-3)20(25-4)12-15(14)16(21)9-13-5-6-18(23-2)17(22)10-13/h5-6,10-12,16,22H,7-9H2,1-4H3/t16-/m0/s1	InChI=1S/C20H25NO4/c1-21-8-7-14-11-19(24-3)20(25-4)12-15(14)16(21)9-13-5-6-18(23-2)17(22)10-13/h5-6,10-12,16,22H,7-9H2,1-4H3/t16-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_76310	(+-)-menthol							
http://purl.obolibrary.org/obo/CHEBI_7645	nuarimol							
http://purl.obolibrary.org/obo/CHEBI_76749	bopindolol		http://purl.obolibrary.org/obo/CHEBI_143781	http://purl.obolibrary.org/obo/CHEBI_143780	http://purl.obolibrary.org/obo/CHEBI_143782	InChI=1S/C23H28N2O3/c1-16-13-19-20(25-16)11-8-12-21(19)27-15-18(14-24-23(2,3)4)28-22(26)17-9-6-5-7-10-17/h5-13,18,24-25H,14-15H2,1-4H3	InChI=1S/C23H28N2O3/c1-16-13-19-20(25-16)11-8-12-21(19)27-15-18(14-24-23(2,3)4)28-22(26)17-9-6-5-7-10-17/h5-13,18,24-25H,14-15H2,1-4H3/t18-/m0/s1	InChI=1S/C23H28N2O3/c1-16-13-19-20(25-16)11-8-12-21(19)27-15-18(14-24-23(2,3)4)28-22(26)17-9-6-5-7-10-17/h5-13,18,24-25H,14-15H2,1-4H3/t18-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_77048	pavine	InChI=1S/C20H23NO4/c1-22-17-7-11-5-15-14-10-20(25-4)18(23-2)8-12(14)6-16(21-15)13(11)9-19(17)24-3/h7-10,15-16,21H,5-6H2,1-4H3						
http://purl.obolibrary.org/obo/CHEBI_77053	closantel		http://purl.obolibrary.org/obo/CHEBI_77057	http://purl.obolibrary.org/obo/CHEBI_77056	http://purl.obolibrary.org/obo/CHEBI_77054	InChI=1S/C22H14Cl2I2N2O2/c1-11-6-15(17(10-27)12-2-4-13(23)5-3-12)18(24)9-20(11)28-22(30)16-7-14(25)8-19(26)21(16)29/h2-9,17,29H,1H3,(H,28,30)	InChI=1S/C22H14Cl2I2N2O2/c1-11-6-15(17(10-27)12-2-4-13(23)5-3-12)18(24)9-20(11)28-22(30)16-7-14(25)8-19(26)21(16)29/h2-9,17,29H,1H3,(H,28,30)/t17-/m0/s1	InChI=1S/C22H14Cl2I2N2O2/c1-11-6-15(17(10-27)12-2-4-13(23)5-3-12)18(24)9-20(11)28-22(30)16-7-14(25)8-19(26)21(16)29/h2-9,17,29H,1H3,(H,28,30)/t17-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_77053	closantel		http://purl.obolibrary.org/obo/CHEBI_77057	http://purl.obolibrary.org/obo/CHEBI_77056	http://purl.obolibrary.org/obo/CHEBI_77054	InChI=1S/C22H14Cl2I2N2O2/c1-11-6-15(17(10-27)12-2-4-13(23)5-3-12)18(24)9-20(11)28-22(30)16-7-14(25)8-19(26)21(16)29/h2-9,17,29H,1H3,(H,28,30)	InChI=1S/C22H14Cl2I2N2O2/c1-11-6-15(17(10-27)12-2-4-13(23)5-3-12)18(24)9-20(11)28-22(30)16-7-14(25)8-19(26)21(16)29/h2-9,17,29H,1H3,(H,28,30)/t17-/m0/s1	InChI=1S/C22H14Cl2I2N2O2/c1-11-6-15(17(10-27)12-2-4-13(23)5-3-12)18(24)9-20(11)28-22(30)16-7-14(25)8-19(26)21(16)29/h2-9,17,29H,1H3,(H,28,30)/t17-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_77055	argemonine							
http://purl.obolibrary.org/obo/CHEBI_9648	tramadol							
http://purl.obolibrary.org/obo/CHEBI_9648	tramadol							
http://purl.obolibrary.org/obo/CHEBI_83283	piperalin		http://purl.obolibrary.org/obo/CHEBI_83286	http://purl.obolibrary.org/obo/CHEBI_83285	http://purl.obolibrary.org/obo/CHEBI_83284	InChI=1S/C16H21Cl2NO2/c1-12-5-2-3-8-19(12)9-4-10-21-16(20)13-6-7-14(17)15(18)11-13/h6-7,11-12H,2-5,8-10H2,1H3	InChI=1S/C16H21Cl2NO2/c1-12-5-2-3-8-19(12)9-4-10-21-16(20)13-6-7-14(17)15(18)11-13/h6-7,11-12H,2-5,8-10H2,1H3/t12-/m0/s1	InChI=1S/C16H21Cl2NO2/c1-12-5-2-3-8-19(12)9-4-10-21-16(20)13-6-7-14(17)15(18)11-13/h6-7,11-12H,2-5,8-10H2,1H3/t12-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_83302	rac-trans-4-dodecyl-2,6-dimethylmorpholine							
http://purl.obolibrary.org/obo/CHEBI_83310	rac-cis-4-dodecyl-2,5-dimethylmorpholine							
http://purl.obolibrary.org/obo/CHEBI_83311	rac-trans-4-dodecyl-2,5-dimethylmorpholine							
http://purl.obolibrary.org/obo/CHEBI_83372	meptyldinocap		http://purl.obolibrary.org/obo/CHEBI_83378	http://purl.obolibrary.org/obo/CHEBI_83376	http://purl.obolibrary.org/obo/CHEBI_83375	InChI=1S/C18H24N2O6/c1-4-6-7-8-10-13(3)15-11-14(19(22)23)12-16(20(24)25)18(15)26-17(21)9-5-2/h5,9,11-13H,4,6-8,10H2,1-3H3/b9-5+	InChI=1S/C18H24N2O6/c1-4-6-7-8-10-13(3)15-11-14(19(22)23)12-16(20(24)25)18(15)26-17(21)9-5-2/h5,9,11-13H,4,6-8,10H2,1-3H3/b9-5+/t13-/m0/s1	InChI=1S/C18H24N2O6/c1-4-6-7-8-10-13(3)15-11-14(19(22)23)12-16(20(24)25)18(15)26-17(21)9-5-2/h5,9,11-13H,4,6-8,10H2,1-3H3/b9-5+/t13-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_83372	meptyldinocap		http://purl.obolibrary.org/obo/CHEBI_83378	http://purl.obolibrary.org/obo/CHEBI_83376	http://purl.obolibrary.org/obo/CHEBI_83375	InChI=1S/C18H24N2O6/c1-4-6-7-8-10-13(3)15-11-14(19(22)23)12-16(20(24)25)18(15)26-17(21)9-5-2/h5,9,11-13H,4,6-8,10H2,1-3H3/b9-5+	InChI=1S/C18H24N2O6/c1-4-6-7-8-10-13(3)15-11-14(19(22)23)12-16(20(24)25)18(15)26-17(21)9-5-2/h5,9,11-13H,4,6-8,10H2,1-3H3/b9-5+/t13-/m0/s1	InChI=1S/C18H24N2O6/c1-4-6-7-8-10-13(3)15-11-14(19(22)23)12-16(20(24)25)18(15)26-17(21)9-5-2/h5,9,11-13H,4,6-8,10H2,1-3H3/b9-5+/t13-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_83462	metolachlor OXA		http://purl.obolibrary.org/obo/CHEBI_83655	http://purl.obolibrary.org/obo/CHEBI_83653	http://purl.obolibrary.org/obo/CHEBI_83652	InChI=1S/C15H21NO4/c1-5-12-8-6-7-10(2)13(12)16(11(3)9-20-4)14(17)15(18)19/h6-8,11H,5,9H2,1-4H3,(H,18,19)	InChI=1S/C15H21NO4/c1-5-12-8-6-7-10(2)13(12)16(11(3)9-20-4)14(17)15(18)19/h6-8,11H,5,9H2,1-4H3,(H,18,19)/t11-/m0/s1	InChI=1S/C15H21NO4/c1-5-12-8-6-7-10(2)13(12)16(11(3)9-20-4)14(17)15(18)19/h6-8,11H,5,9H2,1-4H3,(H,18,19)/t11-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_83472	metolachlor ESA		http://purl.obolibrary.org/obo/CHEBI_83681	http://purl.obolibrary.org/obo/CHEBI_83680	http://purl.obolibrary.org/obo/CHEBI_83679	InChI=1S/C15H23NO5S/c1-5-13-8-6-7-11(2)15(13)16(12(3)9-21-4)14(17)10-22(18,19)20/h6-8,12H,5,9-10H2,1-4H3,(H,18,19,20)	InChI=1S/C15H23NO5S/c1-5-13-8-6-7-11(2)15(13)16(12(3)9-21-4)14(17)10-22(18,19)20/h6-8,12H,5,9-10H2,1-4H3,(H,18,19,20)/t12-/m0/s1	InChI=1S/C15H23NO5S/c1-5-13-8-6-7-11(2)15(13)16(12(3)9-21-4)14(17)10-22(18,19)20/h6-8,12H,5,9-10H2,1-4H3,(H,18,19,20)/t12-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_83499	climbazole		http://purl.obolibrary.org/obo/CHEBI_83722	http://purl.obolibrary.org/obo/CHEBI_83720	http://purl.obolibrary.org/obo/CHEBI_83719	InChI=1S/C15H17ClN2O2/c1-15(2,3)13(19)14(18-9-8-17-10-18)20-12-6-4-11(16)5-7-12/h4-10,14H,1-3H3	InChI=1S/C15H17ClN2O2/c1-15(2,3)13(19)14(18-9-8-17-10-18)20-12-6-4-11(16)5-7-12/h4-10,14H,1-3H3/t14-/m0/s1	InChI=1S/C15H17ClN2O2/c1-15(2,3)13(19)14(18-9-8-17-10-18)20-12-6-4-11(16)5-7-12/h4-10,14H,1-3H3/t14-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_83499	climbazole		http://purl.obolibrary.org/obo/CHEBI_83722	http://purl.obolibrary.org/obo/CHEBI_83720	http://purl.obolibrary.org/obo/CHEBI_83719	InChI=1S/C15H17ClN2O2/c1-15(2,3)13(19)14(18-9-8-17-10-18)20-12-6-4-11(16)5-7-12/h4-10,14H,1-3H3	InChI=1S/C15H17ClN2O2/c1-15(2,3)13(19)14(18-9-8-17-10-18)20-12-6-4-11(16)5-7-12/h4-10,14H,1-3H3/t14-/m0/s1	InChI=1S/C15H17ClN2O2/c1-15(2,3)13(19)14(18-9-8-17-10-18)20-12-6-4-11(16)5-7-12/h4-10,14H,1-3H3/t14-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_83521	sebuthylazine		http://purl.obolibrary.org/obo/CHEBI_83791	http://purl.obolibrary.org/obo/CHEBI_83790	http://purl.obolibrary.org/obo/CHEBI_83789	InChI=1S/C9H16ClN5/c1-4-6(3)12-9-14-7(10)13-8(15-9)11-5-2/h6H,4-5H2,1-3H3,(H2,11,12,13,14,15)	InChI=1S/C9H16ClN5/c1-4-6(3)12-9-14-7(10)13-8(15-9)11-5-2/h6H,4-5H2,1-3H3,(H2,11,12,13,14,15)/t6-/m0/s1	InChI=1S/C9H16ClN5/c1-4-6(3)12-9-14-7(10)13-8(15-9)11-5-2/h6H,4-5H2,1-3H3,(H2,11,12,13,14,15)/t6-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_83521	sebuthylazine		http://purl.obolibrary.org/obo/CHEBI_83791	http://purl.obolibrary.org/obo/CHEBI_83790	http://purl.obolibrary.org/obo/CHEBI_83789	InChI=1S/C9H16ClN5/c1-4-6(3)12-9-14-7(10)13-8(15-9)11-5-2/h6H,4-5H2,1-3H3,(H2,11,12,13,14,15)	InChI=1S/C9H16ClN5/c1-4-6(3)12-9-14-7(10)13-8(15-9)11-5-2/h6H,4-5H2,1-3H3,(H2,11,12,13,14,15)/t6-/m0/s1	InChI=1S/C9H16ClN5/c1-4-6(3)12-9-14-7(10)13-8(15-9)11-5-2/h6H,4-5H2,1-3H3,(H2,11,12,13,14,15)/t6-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_83589	eberconazole nitrate							
http://purl.obolibrary.org/obo/CHEBI_83606	fenticonazole nitrate	InChI=1S/C24H20Cl2N2OS.HNO3/c25-19-8-11-22(23(26)14-19)24(15-28-13-12-27-17-28)29-16-18-6-9-21(10-7-18)30-20-4-2-1-3-5-20;2-1(3)4/h1-14,17,24H,15-16H2;(H,2,3,4)						
http://purl.obolibrary.org/obo/CHEBI_83687	sertaconazole nitrate							
http://purl.obolibrary.org/obo/CHEBI_83807	paliperidone palmitate		http://purl.obolibrary.org/obo/CHEBI_83809	http://purl.obolibrary.org/obo/CHEBI_83810	http://purl.obolibrary.org/obo/CHEBI_83808	InChI=1S/C39H57FN4O4/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-18-36(45)47-34-17-16-24-44-38(34)41-29(2)32(39(44)46)23-27-43-25-21-30(22-26-43)37-33-20-19-31(40)28-35(33)48-42-37/h19-20,28,30,34H,3-18,21-27H2,1-2H3	InChI=1S/C39H57FN4O4/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-18-36(45)47-34-17-16-24-44-38(34)41-29(2)32(39(44)46)23-27-43-25-21-30(22-26-43)37-33-20-19-31(40)28-35(33)48-42-37/h19-20,28,30,34H,3-18,21-27H2,1-2H3/t34-/m0/s1	InChI=1S/C39H57FN4O4/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-18-36(45)47-34-17-16-24-44-38(34)41-29(2)32(39(44)46)23-27-43-25-21-30(22-26-43)37-33-20-19-31(40)28-35(33)48-42-37/h19-20,28,30,34H,3-18,21-27H2,1-2H3/t34-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_83817	rac-10,11-trans-dihydroxy-10,11-dihydrocarbamazepine							
http://purl.obolibrary.org/obo/CHEBI_83832	oxpoconazole							
http://purl.obolibrary.org/obo/CHEBI_83928	tubulozole							
http://purl.obolibrary.org/obo/CHEBI_84449	rac-hygrine							
http://purl.obolibrary.org/obo/CHEBI_8497	propoxyphene							
http://purl.obolibrary.org/obo/CHEBI_8497	Propoxyphene							
http://purl.obolibrary.org/obo/CHEBI_9430	tefluthrin							
http://purl.obolibrary.org/obo/CHEBI_94373	mosapride		http://purl.obolibrary.org/obo/CHEBI_167206	http://purl.obolibrary.org/obo/CHEBI_167205	http://purl.obolibrary.org/obo/CHEBI_167204	InChI=1S/C21H25ClFN3O3/c1-2-28-20-10-19(24)18(22)9-17(20)21(27)25-11-16-13-26(7-8-29-16)12-14-3-5-15(23)6-4-14/h3-6,9-10,16H,2,7-8,11-13,24H2,1H3,(H,25,27)	InChI=1S/C21H25ClFN3O3/c1-2-28-20-10-19(24)18(22)9-17(20)21(27)25-11-16-13-26(7-8-29-16)12-14-3-5-15(23)6-4-14/h3-6,9-10,16H,2,7-8,11-13,24H2,1H3,(H,25,27)/t16-/m0/s1	InChI=1S/C21H25ClFN3O3/c1-2-28-20-10-19(24)18(22)9-17(20)21(27)25-11-16-13-26(7-8-29-16)12-14-3-5-15(23)6-4-14/h3-6,9-10,16H,2,7-8,11-13,24H2,1H3,(H,25,27)/t16-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_9451	terconazole							
http://purl.obolibrary.org/obo/CHEBI_9451	terconazole							
http://purl.obolibrary.org/obo/CHEBI_9467	tetrabenazine							
http://purl.obolibrary.org/obo/CHEBI_9604	tioconazole		http://purl.obolibrary.org/obo/CHEBI_77903	http://purl.obolibrary.org/obo/CHEBI_77905	http://purl.obolibrary.org/obo/CHEBI_77898	InChI=1S/C16H13Cl3N2OS/c17-12-1-2-13(14(18)7-12)15(8-21-5-4-20-10-21)22-9-11-3-6-23-16(11)19/h1-7,10,15H,8-9H2	InChI=1S/C16H13Cl3N2OS/c17-12-1-2-13(14(18)7-12)15(8-21-5-4-20-10-21)22-9-11-3-6-23-16(11)19/h1-7,10,15H,8-9H2/t15-/m1/s1	InChI=1S/C16H13Cl3N2OS/c17-12-1-2-13(14(18)7-12)15(8-21-5-4-20-10-21)22-9-11-3-6-23-16(11)19/h1-7,10,15H,8-9H2/t15-/m0/s1
http://purl.obolibrary.org/obo/CHEBI_9665	triadimefon		http://purl.obolibrary.org/obo/CHEBI_84004	http://purl.obolibrary.org/obo/CHEBI_84003	http://purl.obolibrary.org/obo/CHEBI_84002	InChI=1S/C14H16ClN3O2/c1-14(2,3)12(19)13(18-9-16-8-17-18)20-11-6-4-10(15)5-7-11/h4-9,13H,1-3H3	InChI=1S/C14H16ClN3O2/c1-14(2,3)12(19)13(18-9-16-8-17-18)20-11-6-4-10(15)5-7-11/h4-9,13H,1-3H3/t13-/m0/s1	InChI=1S/C14H16ClN3O2/c1-14(2,3)12(19)13(18-9-16-8-17-18)20-11-6-4-10(15)5-7-11/h4-9,13H,1-3H3/t13-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_9665	triadimefon		http://purl.obolibrary.org/obo/CHEBI_84004	http://purl.obolibrary.org/obo/CHEBI_84003	http://purl.obolibrary.org/obo/CHEBI_84002	InChI=1S/C14H16ClN3O2/c1-14(2,3)12(19)13(18-9-16-8-17-18)20-11-6-4-10(15)5-7-11/h4-9,13H,1-3H3	InChI=1S/C14H16ClN3O2/c1-14(2,3)12(19)13(18-9-16-8-17-18)20-11-6-4-10(15)5-7-11/h4-9,13H,1-3H3/t13-/m0/s1	InChI=1S/C14H16ClN3O2/c1-14(2,3)12(19)13(18-9-16-8-17-18)20-11-6-4-10(15)5-7-11/h4-9,13H,1-3H3/t13-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_146177	racemethorphan							
http://purl.obolibrary.org/obo/CHEBI_135219	bifluranol							
http://purl.obolibrary.org/obo/CHEBI_135284	tricyclamol chloride	InChI=1S/C20H32NO.ClH/c1-21(15-8-9-16-21)17-14-20(22,18-10-4-2-5-11-18)19-12-6-3-7-13-19;/h2,4-5,10-11,19,22H,3,6-9,12-17H2,1H3;1H/q+1;/p-1						
http://purl.obolibrary.org/obo/CHEBI_135436	pirmenol	InChI=1S/C22H30N2O/c1-18-10-8-11-19(2)24(18)17-9-15-22(25,20-12-4-3-5-13-20)21-14-6-7-16-23-21/h3-7,12-14,16,18-19,25H,8-11,15,17H2,1-2H3/t18-,19+,22?						
http://purl.obolibrary.org/obo/CHEBI_135439	propyromazine		http://purl.obolibrary.org/obo/CHEBI_145688	http://purl.obolibrary.org/obo/CHEBI_145687	http://purl.obolibrary.org/obo/CHEBI_145689	InChI=1S/C20H23N2OS/c1-15(22(2)13-7-8-14-22)20(23)21-16-9-3-5-11-18(16)24-19-12-6-4-10-17(19)21/h3-6,9-12,15H,7-8,13-14H2,1-2H3/q+1	InChI=1S/C20H23N2OS/c1-15(22(2)13-7-8-14-22)20(23)21-16-9-3-5-11-18(16)24-19-12-6-4-10-17(19)21/h3-6,9-12,15H,7-8,13-14H2,1-2H3/q+1/t15-/m0/s1	InChI=1S/C20H23N2OS/c1-15(22(2)13-7-8-14-22)20(23)21-16-9-3-5-11-18(16)24-19-12-6-4-10-17(19)21/h3-6,9-12,15H,7-8,13-14H2,1-2H3/q+1/t15-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_135752	tafenoquine		http://purl.obolibrary.org/obo/CHEBI_141489	http://purl.obolibrary.org/obo/CHEBI_141488	http://purl.obolibrary.org/obo/CHEBI_141487	InChI=1S/C24H28F3N3O3/c1-14-11-20(32-4)30-22-18(29-15(2)7-6-10-28)13-19(31-3)23(21(14)22)33-17-9-5-8-16(12-17)24(25,26)27/h5,8-9,11-13,15,29H,6-7,10,28H2,1-4H3	InChI=1S/C24H28F3N3O3/c1-14-11-20(32-4)30-22-18(29-15(2)7-6-10-28)13-19(31-3)23(21(14)22)33-17-9-5-8-16(12-17)24(25,26)27/h5,8-9,11-13,15,29H,6-7,10,28H2,1-4H3/t15-/m0/s1	InChI=1S/C24H28F3N3O3/c1-14-11-20(32-4)30-22-18(29-15(2)7-6-10-28)13-19(31-3)23(21(14)22)33-17-9-5-8-16(12-17)24(25,26)27/h5,8-9,11-13,15,29H,6-7,10,28H2,1-4H3/t15-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_135752	tafenoquine		http://purl.obolibrary.org/obo/CHEBI_141489	http://purl.obolibrary.org/obo/CHEBI_141488	http://purl.obolibrary.org/obo/CHEBI_141487	InChI=1S/C24H28F3N3O3/c1-14-11-20(32-4)30-22-18(29-15(2)7-6-10-28)13-19(31-3)23(21(14)22)33-17-9-5-8-16(12-17)24(25,26)27/h5,8-9,11-13,15,29H,6-7,10,28H2,1-4H3	InChI=1S/C24H28F3N3O3/c1-14-11-20(32-4)30-22-18(29-15(2)7-6-10-28)13-19(31-3)23(21(14)22)33-17-9-5-8-16(12-17)24(25,26)27/h5,8-9,11-13,15,29H,6-7,10,28H2,1-4H3/t15-/m0/s1	InChI=1S/C24H28F3N3O3/c1-14-11-20(32-4)30-22-18(29-15(2)7-6-10-28)13-19(31-3)23(21(14)22)33-17-9-5-8-16(12-17)24(25,26)27/h5,8-9,11-13,15,29H,6-7,10,28H2,1-4H3/t15-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_135775	mosapramine		http://purl.obolibrary.org/obo/CHEBI_166970	http://purl.obolibrary.org/obo/CHEBI_166971	http://purl.obolibrary.org/obo/CHEBI_166972	InChI=1S/C28H35ClN4O/c29-23-12-11-22-10-9-21-6-1-2-7-24(21)32(25(22)20-23)16-5-15-31-18-13-28(14-19-31)27(34)30-26-8-3-4-17-33(26)28/h1-2,6-7,11-12,20,26H,3-5,8-10,13-19H2,(H,30,34)	InChI=1S/C28H35ClN4O/c29-23-12-11-22-10-9-21-6-1-2-7-24(21)32(25(22)20-23)16-5-15-31-18-13-28(14-19-31)27(34)30-26-8-3-4-17-33(26)28/h1-2,6-7,11-12,20,26H,3-5,8-10,13-19H2,(H,30,34)/t26-/m0/s1	InChI=1S/C28H35ClN4O/c29-23-12-11-22-10-9-21-6-1-2-7-24(21)32(25(22)20-23)16-5-15-31-18-13-28(14-19-31)27(34)30-26-8-3-4-17-33(26)28/h1-2,6-7,11-12,20,26H,3-5,8-10,13-19H2,(H,30,34)/t26-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_135859	efonidipine		http://purl.obolibrary.org/obo/CHEBI_146220	http://purl.obolibrary.org/obo/CHEBI_146219	http://purl.obolibrary.org/obo/CHEBI_146221	InChI=1S/C34H38N3O7P/c1-24-30(33(38)42-19-18-36(28-15-9-6-10-16-28)21-26-12-7-5-8-13-26)31(27-14-11-17-29(20-27)37(39)40)32(25(2)35-24)45(41)43-22-34(3,4)23-44-45/h5-17,20,31,35H,18-19,21-23H2,1-4H3	InChI=1S/C34H38N3O7P/c1-24-30(33(38)42-19-18-36(28-15-9-6-10-16-28)21-26-12-7-5-8-13-26)31(27-14-11-17-29(20-27)37(39)40)32(25(2)35-24)45(41)43-22-34(3,4)23-44-45/h5-17,20,31,35H,18-19,21-23H2,1-4H3/t31-/m0/s1	InChI=1S/C34H38N3O7P/c1-24-30(33(38)42-19-18-36(28-15-9-6-10-16-28)21-26-12-7-5-8-13-26)31(27-14-11-17-29(20-27)37(39)40)32(25(2)35-24)45(41)43-22-34(3,4)23-44-45/h5-17,20,31,35H,18-19,21-23H2,1-4H3/t31-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_140318	tefuryltrione		http://purl.obolibrary.org/obo/CHEBI_140321	http://purl.obolibrary.org/obo/CHEBI_140320	http://purl.obolibrary.org/obo/CHEBI_140319	InChI=1S/C20H23ClO7S/c1-29(25,26)17-8-7-13(20(24)18-15(22)5-2-6-16(18)23)19(21)14(17)11-27-10-12-4-3-9-28-12/h7-8,12,18H,2-6,9-11H2,1H3	InChI=1S/C20H23ClO7S/c1-29(25,26)17-8-7-13(20(24)18-15(22)5-2-6-16(18)23)19(21)14(17)11-27-10-12-4-3-9-28-12/h7-8,12,18H,2-6,9-11H2,1H3/t12-/m0/s1	InChI=1S/C20H23ClO7S/c1-29(25,26)17-8-7-13(20(24)18-15(22)5-2-6-16(18)23)19(21)14(17)11-27-10-12-4-3-9-28-12/h7-8,12,18H,2-6,9-11H2,1H3/t12-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_143894	triaziflam		http://purl.obolibrary.org/obo/CHEBI_143896	http://purl.obolibrary.org/obo/CHEBI_143895	http://purl.obolibrary.org/obo/CHEBI_143897	InChI=1S/C17H24FN5O/c1-10-6-11(2)8-13(7-10)24-9-12(3)20-16-22-14(17(4,5)18)21-15(19)23-16/h6-8,12H,9H2,1-5H3,(H3,19,20,21,22,23)	InChI=1S/C17H24FN5O/c1-10-6-11(2)8-13(7-10)24-9-12(3)20-16-22-14(17(4,5)18)21-15(19)23-16/h6-8,12H,9H2,1-5H3,(H3,19,20,21,22,23)/t12-/m0/s1	InChI=1S/C17H24FN5O/c1-10-6-11(2)8-13(7-10)24-9-12(3)20-16-22-14(17(4,5)18)21-15(19)23-16/h6-8,12H,9H2,1-5H3,(H3,19,20,21,22,23)/t12-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_156288	DL-kavain	InChI=1S/C14H14O3/c1-16-13-9-12(17-14(15)10-13)8-7-11-5-3-2-4-6-11/h2-8,10,12H,9H2,1H3/b8-7+						
http://purl.obolibrary.org/obo/CHEBI_143567	rac-lisofylline		http://purl.obolibrary.org/obo/CHEBI_143564	http://purl.obolibrary.org/obo/CHEBI_143527	http://purl.obolibrary.org/obo/CHEBI_143565	InChI=1S/C13H20N4O3/c1-9(18)6-4-5-7-17-12(19)10-11(14-8-15(10)2)16(3)13(17)20/h8-9,18H,4-7H2,1-3H3	InChI=1S/C13H20N4O3/c1-9(18)6-4-5-7-17-12(19)10-11(14-8-15(10)2)16(3)13(17)20/h8-9,18H,4-7H2,1-3H3/t9-/m0/s1	InChI=1S/C13H20N4O3/c1-9(18)6-4-5-7-17-12(19)10-11(14-8-15(10)2)16(3)13(17)20/h8-9,18H,4-7H2,1-3H3/t9-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_149681	methcathinone		http://purl.obolibrary.org/obo/CHEBI_145808	http://purl.obolibrary.org/obo/CHEBI_149678	http://purl.obolibrary.org/obo/CHEBI_149677	InChI=1S/C10H13NO/c1-8(11-2)10(12)9-6-4-3-5-7-9/h3-8,11H,1-2H3	InChI=1S/C10H13NO/c1-8(11-2)10(12)9-6-4-3-5-7-9/h3-8,11H,1-2H3/t8-/m0/s1	InChI=1S/C10H13NO/c1-8(11-2)10(12)9-6-4-3-5-7-9/h3-8,11H,1-2H3/t8-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_149766	rac-phenylacetylcarbinol		http://purl.obolibrary.org/obo/CHEBI_149670	http://purl.obolibrary.org/obo/CHEBI_149671	http://purl.obolibrary.org/obo/CHEBI_149767	InChI=1S/C9H10O2/c1-7(10)9(11)8-5-3-2-4-6-8/h2-6,9,11H,1H3	InChI=1S/C9H10O2/c1-7(10)9(11)8-5-3-2-4-6-8/h2-6,9,11H,1H3/t9-/m1/s1	InChI=1S/C9H10O2/c1-7(10)9(11)8-5-3-2-4-6-8/h2-6,9,11H,1H3/t9-/m0/s1
